
695	Georgia Fruit & Vegetable Growers Association	Network		Here at the GFVGA we want to help connect you with our members so you can source nutritious, local, Georgia Grown produce. Access our searchable database that houses not only our membership contact info, but what they grow and when it's available.					706-845-8200			5					https://www.gfvga.org/graphics/logo.png		5				https://www.gfvga.org/
696	Cultured South	Consumption & Retail		Cultured South is Atlanta�s first kombucha taproom. With our brewery and fermentation kitchen just feet away, we are always bringing you new flavors. We take pride in the freshness and quality of our ingredients. We source our produce, herbs, and fruits from local farmers to create fun, fermented goods made for those in our community. Melanie Wade, founder & brewmaster, created Cultured South Fermentation Company and Atlanta's first and only kombucha company, Golda Kombucha. Wade has been brewing since college, using her Grandma's Golda tea recipe. In 2013, Wade decided to share the family heirloom drink and expanded her kombucha company across the Southeast. In 2016, Wade began growing the Cultured South Fermentation Company brand, establishing it as a marketplace for healthy, living foods. Wade launched a brick-and-mortar tap room in Atlanta�s historic West End. The dynamic warehouse space operates as a kombucha tasting room, brewery, and shop. As a result of Golda Kombucha's success, Cultured South introduced Pure Abundance, an artisan vegan cheese line. The taproom is a home base for the Atlanta community to connect and learn through Cultured South�s local, probiotic-rich products. Cultured South also offers a variety of services, such as: - Consulting for new food businesses looking to grow their market - Shared commercial kitchen space - The Shared Sober Collectiv, focused on establishing an affordable incubator space for beverage professionals. It offers both production and retail space, aiming to connect concepts and start-ups while providing a welcoming environment for the sober curious to enjoy non-alcoholic beverages. - Catering options - The Cultured Camper, a mobile food truck beinging kombucha cocktails and vegan eats to your next event See more here: https://www.culturedsouth.com/services		Technical Assistance | Kitchen | Value-Added Products	1038 White Street SW Atlanta, GA 30310	For-Profit	404-549-8314 https://www.culturedsouth.com/contact		2016	2	Woman-Owned		Value-Added Products	SW Atlanta	https://images.squarespace-cdn.com/content/v1/5a5281e649fc2bb7a59f1a65/1516227514282-8FZ3HIOE6AVDET8Y55DG/CSLogo-Fermentation2.jpg		2				https://www.culturedsouth.com/
697	Slow Food Atlanta	Supporting Resources & Services		Slow Food is a global, grassroots organization, founded in 1989 to prevent the disappearance of local food cultures and traditions, counteract the rise of fast life, and combat people�s dwindling interest in the food they eat, where it comes from and how our food choices affect the world around us. Slow Food Atlanta is a local chapther of Slow Food advocates for sustainable relationships with farmers and gathers to share individual food cultures. They provide 'Snail of Approval' awards to local food producers and retail locations, whose business practices align with the principles of Slow Food. To win this award, a business must have a proven track record of excellence in their commitment to community involvement, environmental impact, local sourcing, staff support, cultural connection, and business values such as antiracism and anti-oppression. They also award microgrants through their 'Snail of Support' program, to provide inancial assistance to support projects and initiatives that promote Slow Food values.		Funding | Education Outreach | Advocacy		Nonprofit	slowfoodatl@gmail.com		1989	28					https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQDE7gt8qhYm2INu5Kc8lkHRvNOBMpk1ImXtQ&s		28				https://www.slowfoodatlanta.org/
698	Brotherhood of the Cross and Star Central Bethel I											1							1				
699	Atlanta City Baptist Rescue Mission	Recovery & Redistribution					316 Peters Street SW, Atlanta, GA 30313	Faith-Based				1					https://img1.wsimg.com/isteam/ip/b762e4ec-0ba6-43dc-955f-f1032c22a060/blob-bdb57a5.png/:/rs=w:409,h:231,cg:true,m/cr=w:409,h:231/qt=q:95		1				https://atlantabaptistrescuemission.org/
700	Georgia State University	Public & Education Sector						University									https://www.gsu.edu/wp-content/themes/gsu-flex-2/images/logo.png						
701	Brownwood Park Community Garden	Farm / Producer		Founded in 2006, the Brownwood Park Community Garden helped usher Atlanta into the urban gardening movement. And having more than doubled in size since its inception, the garden continues to grow to meet East Atlanta�s fervor for cultivating and harvesting fresh, organic food. On a typical summer day you can find okra, peas, peppers, cucumbers, tomatoes, corn, beans, grapes, strawberries, wild flowers, and more throughout the garden�s public and private plots. Cared for by a dedicated staff of community volunteers, the garden is a living testament to East Atlanta�s sustainable, ecologically mindful future.		Community Garden	602 Brownwood Avenue Southeast					1							1				On the Grid : Brownwood Park Community Garden
702	Good Samaritan Urban Farm	Farm / Producer		Located on a one-acre farm in the heart of Bankhead, an area of Atlanta officially recognized as a food desert. The Farm at Good Sam is working to reverse that trend. The fruits and vegetables produced are being grown for the Growing produce for the patients & community of the Good Samaritan Health Center. These are available at The Market at Good Sam. The Georgia Food For Health (GF4H) Program promotes affordable access to fruits and vegetables and healthy eating in under-served communities. Through the program, our healthcare providers give families innovative prescriptions that can be spent on fruits and vegetables at The Market at Good Sam.		Education Outreach | Nutrition, Health, & Wellness | Urban Agriculture	1015 Donald Lee Hollowell Pkwy Atlanta, GA United States	Nonprofit				6			Fruit & Vegetable	General Atlanta	https://goodsamatlanta.org/wp-content/uploads/2019/02/farm-logo_white-copy.png		6				https://goodsamatlanta.org/thefarm/
703	Emmaus House	Recovery & Redistribution		Emmaus House works to improve the economic and social well-being of the residents of Peoplestown and surrounding neighborhoods.		Food Pantry	1017 Hank Aaron Dr SE, Atlanta, GA 30315		(404) 525-5948 info@emmaushouse.org			2					https://images.squarespace-cdn.com/content/v1/597273edf7e0abafab2dd18e/1501702211348-HLBRQY7M2SN6HQBDTR0E/image-asset.png?format=2500w		2				https://www.emmaushouseatlanta.org/
704	HOPE Atlanta Women's Community Kitchen	Recovery & Redistribution						Nonprofit				0							0				
705	Green Ola Acres	Farm / Producer		Green Ola Acres is a farm that is committed to sustainable and environmentally friendly farming practices. Our mission is to grow a wide variety of wholesome produce and provide it to our community, promoting a healthier lifestyle for all. We believe that farming can be a force for good in the world.			1126 N Ola Rd, McDonough, GA 30252		Phone: (770) 914-8890 Email: manfromola@charter.net			1			Fruit & Vegetable	General Georgia			1				
706	Stone Mountain Community Garden	Farm / Producer		The SMCG consists of over 50 individual garden plots which are 4-feet by 12-feet in size, composting sites, herb garden, wildflower patch, children�s garden, bee colony, vertical garden, food pantry garden, and an information kiosk. The individual garden plots are just that, plots managed and gardened by individuals. The food pantry garden is managed by our Master Gardener partners and volunteers. All produce grown in this area are then donated to the local food pantry. In the past year, the garden has donated over 1,000 pounds of produce to the food pantry.		Community Garden		Nonprofit	�stonemtngarden@gmail.com		2009	3							3				https://www.stonemountaincity.org/residents/community_garden.php
707	Atlanta Housing	Supporting Resources & Services		The Housing Authority of the City of Atlanta, Georgia (AH), is the largest housing authority in Georgia and one of the largest in the nation. AH provides and facilitates affordable housing resources for nearly 27,000 low-income households comprised of approximately 45,000 people, including AH-owned residential communities, tenant-based vouchers, supportive housing, and homeownership opportunities. Programs are funded and regulated by the U.S. Department of Housing and Urban Development.		Funding	230 John Wesley Dobbs Avenue, Atlanta, GA 30303-2429	Government	morgan.johnson@atlantahousing.org		1938	4				General Atlanta	https://www.atlantahousing.org/wp-content/uploads/2020/06/NEWAH_logo2018-mark_solo_SMALL-01.png		4				https://www.atlantahousing.org/
708	Arthur M. Blank Family Foundation	Supporting Resources & Services		Established in 1995, the foundation has granted over $1.3 billion to charitable organizations, focusing primarily on Georgia and Montana. The foundation also supports founder-led initiatives for veterans, the military, and stuttering research. In a strategic realignment to address pressing societal challenges, the foundation�s board of directors committed in 2023 to accelerate philanthropy over the next decade. This focused approach targets five key areas of giving: Atlanta�s Westside, Democracy, Environment, Mental Health and Well-Being, and Youth Development.		Funding	3223 Howell Mill Rd NW, Atlanta, GA 30327	Nonprofit	info@ambff.org		1995	17				NW Atlanta	https://blankfamilyofbusinesses.com/wp-content/uploads/2015/05/ambff_logo.png		17				https://blankfoundation.org/
709	Acres of Ancestry	Supporting Resources & Services		The Acres of Ancestry Initiative/Black Agrarian Fund is a multidisciplinary, cooperative nonprofit ecosystem rooted in Black ecocultural traditions and textile arts to regenerate custodial landownership, ecological stewardship, and food and fiber economies in the South.		Advocacy | Land Access	Washington, District of Columbia, United States	Nonprofit	info@acresofancestry.org			1	BIPOC-Owned			Not in Georgia	https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTzWbekcX-DF_MuCJERHBEJknA-u8Fu85cs8w&s		1				https://acresofancestry.org/
710	Eye Believe Foundation	Recovery & Redistribution		From helping to land a temporary job to providing clothing and a place to live. �We�re delivering food to people living under the bridges, abandoned buildings, out in the woods, and sleeping in cars.� We also deal with health issues and with filing for stimulus, SS. SSDI, SSI, identity related issues such as driver's license, ID, Birth Certificates, etc.			675 Pleasanthill Rd, Lilburn, GA 30047	Faith-Based				1					https://eyebelievefoundation.simdif.com/images/public/sd_6827b97f5764e.png?no_cache=1747433858		1				https://eyebelievefoundation.simdif.com/
711	Gratitude Botanical Farm	Farm / Producer		Gratitude Botanical Farm�s mission is to grow, educate, feed, serve and protect the history of the people of Atlanta through the art of organic urban agriculture.		Urban Agriculture	3301 Collier Drive NW, Atlanta, GA 30331	For-Profit	gratitudebotanical@gmail.com		2018	1				NW Atlanta	https://images.squarespace-cdn.com/content/v1/5b69c2edaf2096338ec3aa94/1548869852739-KERUAEON1EBTL4AQRWY4/GBFLOGO18.jpg		1				https://www.gratitudeatl.com/
712	National Cooperative Alliance											1							1				
713	Plant A Row for the Hungry	Supporting Resources & Services		Plant a Row for the Hungry (PAR) is part of a national movement that began in 1995 by the Garden Writers� Association.� It is a grass roots program for home and community gardeners to help the hungry in their own communities. It is rooted in the tradition of sharing bountiful garden harvests to those in need. Plant a Row was launched in metro Atlanta in 1997. In that first year, growers donated 600 pounds of fresh fruit and vegetables. Last year, 105,888 pounds were donated by individual gardeners, community gardeners and orchard stewards to food pantries across metro Atlanta.				Nonprofit				3							3				https://www.cobbmastergardeners.com/wp-content/uploads/2020/01/PMS357469HORIZONTAL.MGVOCC.png
714	Hunter Cattle Co.	Farm / Producer		Located in fertile land just outside Savannah, GA, three generations of the Ferguson Family operate a sustainable, award-winning family farm. At Hunter Cattle (est 2004), we�re dedicated to animal welfare and raise each animal responsibly and humanely in a beautiful, natural environment. The result of these practices is tender, mouth-watering meat with a better flavor and higher nutrition value. We: � Along with our partners raise 100% start-to-finish grassfed beef, pasture- raised pork, and all natural poultry � Never use antibiotics, hormones, nitrates/nitrites, artificial flavoring or preservatives, GMOs, or steroids, and we do not confine our animals or abuse the environment			934 Driggers Rd, Brooklet, GA 30415				2004	1				General Georgia	https://huntercattle.com/wp-content/uploads/2020/11/hutner-cattle-logo-100-percent-grassfed-beef-e1605742549928.jpg		1				https://huntercattle.com/
715	Decatur Christian Towers Community Garden	Farm / Producer				Community Garden		Faith-Based				1							1				Decatur Christian Towers - Home
716	Noble Honey Company	Processing & Food Products		We harvest & bottle the best of the best mono-floral and poly-floral artisanal honey. At Noble Honey Company, you will find dark and delicate Wildflower Honey to light and robust Sourwood Honey.				For-Profit	https://www.noblehoneycompany.com/pages/contact-us			2			Value-Added Products		https://www.noblehoneycompany.com/cdn/shop/files/Noble_honey_company_logo_PNG_350x@2x.png?v=1700599334		2				https://www.noblehoneycompany.com/?srsltid=AfmBOopWSm40Vno24e0zY6ikj9stvwtVezkjWiuGLsiZpiIG0_pYfHF1
717	Atlanta Local Food Initiative	Network		The Atlanta Local Food Initiative (ALFI) is a network that joins individuals, corporations, nonprofits, universities, and governmental agencies to build a local food system that enhances human health, promotes environmental renewal, fosters local economies, and links rural and urban communities. ALFI researches, develops and advocates for policies, and in 2014 helped pass the Urban Agriculture Zoning Ordinance and the Urban Garden Special Administrative Fee Paper in the City of Atlanta, GA. They have also begun consulting with nearby counties to adopt similar policies.		Education Outreach | Nutrition, Health, & Wellness	NA	Nonprofit	�suzanne@atlantalocalfood.org		2005	7					https://goodfoodorgguide.com/wp-content/uploads/2015/09/65408_475579999451_4279784_n.jpg		7				https://atlantaregional.org/what-we-do/community-development/city-agriculture-planning/
718	Roswell United Methodist Church (RUMC) Giving Garden	Farm / Producer				Community Garden		Faith-Based				1							1				
719	Noble Fungi Farm	Farm / Producer		Noble Fungi Farm is a specialty farm dedicated to the art and science of cultivating gourmet and medicinal mushrooms. Our mission is to provide high-quality, locally grown mushrooms to our community while educating people on their many benefits. We are passionate about the fascinating world of fungi and their potential for culinary and medicinal uses.			640 Joseph E. Lowery Blvd NW, Atlanta, GA 30318					1	BIPOC-Owned		Mushrooms	NW Atlanta	https://0225a76e26b9b1d009d9.cdn6.editmysite.com/uploads/b/0225a76e26b9b1d009d90b011d41856dc26060978714a1e3ce7ab4dfc6d2e1be/Noble%20fungi%20farm%20logo_1726431805.png?width=2400&optimize=medium		1				https://www.noblefungifarm.com/
720	Grape Roots Inc.	Farm / Producer		Grape Roots leverages agriculture to promote health and wellness, foster awareness about sustainable living, and equip youth with essential life skills like collaboration, problem-solving, and resilience. Grape Roots provides education about cultivating and sustaining land to grow health-promoting, functional crops that support therapeutic uses and functional medicine. In addition to its commitment to wellness, Grape Roots integrates environmental sustainability into its practices by leveraging solar and wind technology to reduce its ecological footprint. The founders envision a future where optimal health, innovation, and ecological balance are seamlessly integrated into urban living, with Grape Roots serving as a catalyst for this transformation.		Community Garden						1							1				http://www.graperoots.org/
721	Georgia Center of Innovation	Public & Education Sector		Part of the GA Department of Economic Development, the Georgia Center of Innovation stands ready to be part of your team from start to finish, saving precious time and financial and human resources. Working hand-in-hand with Georgia business owners and leaders, our aim is to think creatively together, link you to experts and information, and supply other tools that move your business to the next level. The Center has several focus areas; one is AgTech. The AgTech Innovation team helps businesses all over the state find new ays to grow and innovate by leveraging connections and strengthning collaboration within the AgTech ecosystem. The team can help you by connecting your business to insightful reserchers, valuable partners in academia and business, and assisting with funding and grants. The Center provides expertise to navigate challenges in agricultural production, improve efficiency, increase yields, and drive sustainable solutions for your business future. Center of Innovation AgTech services include: --Linking agribusinesses to collaborative opportunities with industry partners, local business development resources, and research institutions to help scale their business. --Providing expert, non-biased consulting to help agricultural companies solve challenges. From robotics in the field to climate-smart solutions and controlled environment technology, to food product innovation, the Center supports AgTech companies at every step � helping them grow smarter and scale faster.		Research | Technical Assistance | Consulting / Design	Georgia Department of Economic Development Technology Square, 75 5th Street N.W. Suite 1200 Atlanta, GA 30308	Government	Phone: 1-404-962-4000			0			Value-Added Products | Livestock & Poultry | Fruit & Vegetable | Mushrooms | Fiber | Hydroponics / Aquaponics	General Georgia	https://i.ytimg.com/vi/SqibV6w6j_Y/maxresdefault.jpg		0				https://georgia.org/center-of-innovation/coi-agtech-lp
722	Caf� Momentum	Consumption & Retail										0							0				
723	Saving Our Sons & Sisters International (SOSSI)	Recovery & Redistribution		Saving Our Sons & Sisters international (SOSSI) is a 501(c)3 nonprofit organization that transforms and improves the overall success of the youth, veterans, seniors, families, and communities. Our intergenerational approach creates an ecosystem focused on exposure, developing strategic partnerships between community, educators, industry professionals, nonprofits, and professionals committing services, time and resources to develop a STEM-ready workforce and access to opportunities.			4590 Welcome All Rd, South Fulton, GA 30149					1					https://iamsossi.org/wp-content/uploads/2017/09/sossialpha.png		1				https://iamsossi.org/
724	Harvest Moon Produce	Food Aggregation & Distribution		Since 1985, Harvest Moon Produce has proudly served metro Atlanta as a trusted Atlanta produce supplier, building lasting partnerships with restaurants, caterers, and specialty grocers. We�re more than just a supplier � we�re your local partner in freshness, providing reliable fresh produce delivery and hand-selected produce that keeps your kitchen stocked and your business thriving.			16 Forest Parkway, Forest Park, GA		(404) 371-1191 Mario@harvestmoonatlanta.com		1985	1			Fruit & Vegetable | Mushrooms		https://img1.wsimg.com/isteam/ip/19aeede6-f008-4102-97b4-e9657ae7f6d5/blob-08eb368.png/:/cr=t:0%25,l:0%25,w:100%25,h:100%25		1				https://harvestmoonatlanta.com/
725	Galette ATL	Consumption & Retail		Ashley and Morgan, who started Galette, can be found whipping up a variety of small-batch, handmade pastries and breads at their bakeshop located in the heart of Avondale Estates. Their focus on using the best quality ingredients (often from local producers) and well-tested recipes ensures visitors are in for a delicious and memorable treat. Awarded Snail of Approval from Slow Food Atlanta (2025).			110 N. Avondale Rd., Avondale Estates, GA 30002	For-Profit	Phone: 470-231-7462 Email: chef@galetteatl.com			1	Woman-Owned			General Georgia	https://galetteatl.com/wp-content/uploads/2022/11/Galette-Green-Logo-TEXTURE-sm.png		1				https://galetteatl.com/
726	Middle Georgia's Growers Cooperative	Food Aggregation & Distribution		Middle Georgia's Growers Cooperative is a cooperative of small and medium-sized farms in the Middle Georgia region. Our mission is to provide a platform for local farmers to market and distribute their products, fostering a stronger and more sustainable local food economy for our region. We believe that by working together, we can ensure that fresh, local products remain accessible to our community.		Farmers Markets & Cooperatives						3					https://8f23379399015ea787a3.cdn6.editmysite.com/uploads/b/8f23379399015ea787a3eb7d3928ae3b747310e061d2b9ef891a58a4b4023f72/unnamed_1670069534.png?width=2400&optimize=medium		3				https://www.middlegagrowerscoop.com/
727	Dope Coffee	Processing & Food Products		Locally-owned coffee roasters that also has cafes across Atlanta. We are Dope Coffee Company, and we are changing the world one cup of coffee at a time. Dope Coffee is America�s fast-growing, trendsetting coffee brand�loved for quality, values, and dedication to culture. We bridge the worlds of coffee, hip-hop, and community, crafting products that elevate and uplift Black culture while serving great coffee to great people. From farm to roastery to caf�s, we�re building a future where flavor, music, and people move together. They currently have a cafe at Azalea Fresh Market (downtown), a travelling Cold Brew Bus, and will be opening other Atlanta locations.			5360 Snapfinger Woods Dr. Suite 134 Decatur, Ga 30035	For-Profit	blackcoffee@realdope.coffee				BIPOC-Owned		Value-Added Products	SE Atlanta	https://www.realdope.coffee/cdn/shop/files/DC_LOGO_150x.png?v=1613530533						https://www.realdope.coffee/
728	Georgia Organic Peanut Association	Supporting Resources & Services		The primary mission of the Georgia Organic Peanut Association (GOPA) is to create markets for value-added agricultural products and support small and medium-sized farmers in the Southeast. Making farming profitable on less acreage is the best way to support limited-resource and new and beginning producers.		Advocacy	Georgia Organic Peanut Association, Inc. P.O. Box 7171 Americus, GA, 31709		info@organicpeanuts.farm		2019	2				General Georgia	https://georgiagrown.com/wp-content/uploads/2020/09/logo_63124d810884df79775522ffeb944ee0f5db562c43acd706.png		2				https://www.organicpeanuts.farm/
729	GROWL Garden	Farm / Producer		Project GROWL (Garden Resources Organized for Youth Learning) in College Park, GA, is a University of Georgia (UGA) Extension community and teaching garden located at 4300 Herschel Rd. It features rentable raised beds for residents ($35�$55/year), educational programs for teens on sustainable agriculture, and produces food for local donations.		Community Garden	Camp Fulton-Truitt, 4300 Herschel Rd, College Park, GA 30337					4							4				
730	Common Counsel Foundation	Supporting Resources & Services		The Common Counsel Foundation mobilizes resources to support social movements. They prioritize support for community-based organizations, building the leadership of low-income people, women, youth, people of color and others working for justice, equity, and a healthy, sustainable environment. They envision a role for philanthropy that resets the power dynamic, from adhering to norms to agitating for social change, and working in allegiance to social movements that are the true drivers of transformative change. They provide grants and philanthropic advising. They are based in California but have a national scope.		Funding | Technical Assistance		Nonprofit | Foundation	Phone: (510) 834-2995 Email: info@commoncounsel.org		1988	1				Not in Georgia	https://www.commoncounsel.org/wp-content/uploads/2023/08/cropped-CCFLogo.Hor_.Full_.png		1				https://www.commoncounsel.org/
731	Astro-Fain Community Garden	Farm / Producer				Community Garden						1							1				
732	Feldwood Farms	Farm / Producer		Located just 20 minutes outside of Atlanta, Feldwood Farms is the perfect local getaway for a day of blueberry picking.			5555 Oglesby Rd, College Park, GA 30349	For-Profit	feldwoodfarms@gmail.com 678-361-4423			1			Fruit & Vegetable		https://images.squarespace-cdn.com/content/v1/6830a824c86be6117b8eb84c/91acda65-8485-4f31-b473-7bf61c47078c/Feldwood_RGB_Logo_Main_FullColor.png?format=1500w		1				https://www.feldwoodfarms.com/
733	Antioch Urban Ministries, Inc.	Recovery & Redistribution		Antioch Urban Ministries, Incorporated (AUMI)is a non-profit, 501c3, agency that provides housing/social services to persons who are living with HIV/AIDS, substance abuse recovery services to men and women as well as those who are homeless/ low income, mentoring services to at-risk youth ages 7-17 and social services to seniors 55+. AUMI provides essential services to families through our food and clothing bank which includes those affected by the COVID-19 virus within and outside the Metropolitan Atlanta area and Fulton County.		Food Pantry	540 Cameron M Alexander Blvd NW, Atlanta, GA 30318	Faith-Based | Nonprofit				5	BIPOC-Owned						5				https://www.antiochurban.org/
734	MarleyEAV Community garden	Farm / Producer				Community Garden						1							1				
